Frecuency_Aportes;Frecuency_Rescates;Monetary_Aportes;Monetary_Rescates;Recency_Aportes;Recency_Rescates;Perfil_Movimientos;Perfil_Cliente;Sexo;Estado_Civil;Ingeniero;Region_Metropolitana;Porcentaje_Promedio;Edad;Antiguedad;Accionario;Corto;Rentsem;Rentmen;EEUU;Nacional;FugaBajaS;FugaBajaM;RescateBajaSem;RescateBajaMes;FugaCategorica;FugaNumerica;CLV;
0,011627907;0;0,120775764;0;0,907159256;1;1;0,5;0;0;0;0;0;0,022128727;0,462989156;1;0;0,630788135;0,321799266;0;1;0;0;0;0;N;0;609,8944393;0,832344272
0,465116279;0,208333333;0,699871909;0,639123592;0,411303306;0,381039513;0,376785714;0,5;0;0;1;1;0,01020841;0,332294996;0,46251768;0,142857143;0,307142857;0,385451152;0,4979233;0,035714286;0,685714286;0;0;0,25;0,1;F;1;123847,8785;169,0195315
0,046511628;0,322916667;0,611714808;0,614216341;0,880924632;0,83219049;0,652654867;0,5;0;0;0;1;0,043412263;0,185808487;0,462046205;0,513274336;0,199115044;0,443392961;0,499425435;0,115044248;0,513274336;0;0;0,129032258;0,161290323;N;0;761,2095586;1,038849308
0;0;0;0;1;1;0,833333333;0,5;1;0;1;1;0;0,199522634;0,471947195;0,75;0,083333333;0,320451693;0,584279959;0,083333333;0,083333333;0;0;0;0;N;0;75200,26077;102,628426
0;0,03125;0;0,726122422;1;0,644255757;0,583333333;0,25;0;0;0;1;0,076199756;0,55568591;0,485148515;0,166666667;0;0,360995088;0,501144544;0,166666667;0,75;0;0;0,666666667;0,666666667;N;0;23781,49306;32,45543535
0;0;0;0;1;1;0,8;0,5;0;0;0;1;0;0,201140823;0,462046205;0,6;0;0,376163447;0,474713694;0;0,2;0;0;0;0;N;0;895,9196473;1,222692878
0,093023256;0,020833333;0,791447834;0,840756355;0,468331115;0,759778914;0,173076923;0,25;0;0;1;1;0,312068928;0,089000364;0,461103253;0,115384615;0,807692308;0,274620472;0,457363377;0,115384615;0,807692308;0;0;0;0;N;0;81776,15774;111,6027826
0,104651163;0,052083333;0,57188673;0,838001217;0,20247551;0,59666807;0,727272727;0,25;1;0;0;1;0,199918383;0,341923217;0,46251768;0,618181818;0,272727273;0,25888925;0,459971368;0,309090909;0,272727273;0;0;0,2;0;N;0;10091,85467;13,77270704
0,069767442;0;0,746091381;0;0,604175551;1;1;0,5;0;0;0;1;0;0,070957563;0,464403583;1;0;0,240962687;0,495081984;0;0;0;0;0;0;N;0;103219,8373;140,8677221
0;0;0;0;1;1;0,5;0,5;1;0;0;0;0;0,130951899;0,459688826;0;0;0,445354556;0,531393327;0;0;0;0;0;0;N;0;507,744031;0,692936038
0;0;0;0;1;1;1;0,5;0;1;0;1;0;0,292730288;0,46251768;1;0;0,334422438;0,701006926;0;0;0;0;0;0;N;0;2112,802137;2,883414973
0;0;0;0;1;1;1;0,5;0;0;1;0;0;0,222703184;0,495520981;1;0;0,644047781;0,899294357;0;0;0;0;0;0;N;0;444,4741899;0,606589473
0;0;0;0;1;1;0,9375;0,75;0;0;1;1;0;0,105869979;0,45921735;0,75;0;0,326063752;0,419072531;0,25;0;0;0;0;0;N;0;91459,77661;124,818356
0;0;0;0;1;1;0,979166667;0,25;0;1;1;0;0;0,222460456;0,45921735;0,75;0;0,312963687;0,450223064;0,166666667;0;0;0;0;0;N;0;2225,175716;3,036775126
0;0;0;0;1;1;0,45;0,5;0;0;1;1;0;0,495812937;0,768976898;0,2;0;0,344968827;0,511852782;0,2;0,6;0;0;0;0;N;0;399,1101407;0,544679568
0,023255814;0,041666667;0,329511523;0,800589479;0,64726943;0,512966697;0,5;0,5;0;1;0;1;0,01912891;0,695376027;0,464403583;0,307692308;0;0,326569115;0,507973588;0,153846154;0,615384615;0;0;0,25;0,5;N;0;447148,4535;610,2391336
0;0;0;0;1;1;1;0,5;1;0;0;0;0;0,270642016;0,458274399;1;0;0,177705728;0,596944058;0,666666667;0;0;0;0;0;N;0;2438,927376;3,328489493
0;0;0;0;1;1;0,392857143;0,5;0;1;0;1;0;0,447793196;0,45921735;0,142857143;0;0,356820371;0,511504749;0,142857143;0,714285714;0;0;0;0;N;0;20324,3948;27,73741244
0;0;0;0;1;1;1;0,25;0;1;1;1;0;0,680124601;0,459688826;1;0;0,334422438;0,701006926;0;0;0;0;0;0;N;0;1702,00547;2,322786393
0;0;0;0;1;1;0,5;0,5;0;0;0;0;0;0,145353776;0,45591702;0,5;0,5;0,658166104;0,691460834;0;0,5;0;0;0;0;N;0;522,5401904;0,713128874
0,104651163;0,0625;0,735090193;0,807966752;0,174910226;0,534716583;0,616666667;0,5;0;0;1;1;0,261445645;0,278732958;0,455445545;0,45;0,266666667;0,362593145;0,508503612;0,2;0,35;0,166666667;0,166666667;0,5;0,5;N;0;8186,503632;11,17240783
0;0,010416667;0;0,8345925;1;0,952030681;0,9;0,5;1;1;1;0;0,297082209;0,556050002;0,464403583;0,6;0;0,415847056;0,409816284;0,1;0,35;1;1;1;1;N;0;20987,51883;28,642401
0;0;0;0;1;1;0,75;0,5;1;1;0;1;0;0,287713904;0,455445545;0;0;0,40595462;0,471141179;0;0;0;0;0;0;N;0;71135,38181;97,08094354
0;0,03125;0;0,626622382;1;0,680369442;1;0,5;0;1;1;1;0,168214162;0,428739027;0,455445545;1;0;0,240064562;0,423192236;0,571428571;0;0;0;1;1;N;0;1035,629537;1,413359851
0,058139535;0;0,708942743;0;0,64726943;1;0,527777778;0,5;0;1;0;1;0;0,663619078;0,45921735;0,333333333;0,111111111;0,342942912;0,535177495;0,111111111;0,666666667;0;0;0;0;N;0;40649,8668;55,47629496
0;0,020833333;0;0,616506739;1;0,769933403;0,6;0,5;0;1;0;1;0,111187257;0,573243254;0,476190476;0,4;0;0,328692774;0,442644227;0,2;0,4;0;0;0;0;F;1;2291,412919;3,127171353
0;0;0;0;1;1;1;0,5;0;1;0;1;0;0,362636029;0,454974069;1;0;0,334422438;0,701006926;0;0;0;0;0;0;N;0;7248,045026;9,891660549
0;0;0;0;1;1;0,75;0,5;0;0;1;1;0;0,313240827;0,500707214;0;0;0,328871937;0,53542577;0;0;0;0;0;0;F;1;1016,21974;1,386870622
0;0;0;0;1;1;0,8125;0,5;0;1;0;0;0;0,301225778;0,454974069;0,75;0;0,265837372;0,421993936;0,25;0,25;0;0;0;0;N;0;4064,878961;5,547482488
0;0,010416667;0;0,768723438;1;0,850863821;1;0,25;0;0;0;0;0,413805752;0,361422388;0,458745875;1;0;0,261907439;0,652359577;0,25;0;1;1;1;1;N;0;1526,931133;2,083856322
0,058139535;0;0,575206028;0;0,800572188;1;0,384615385;0,5;0;1;0;0;0;0,208867673;0,454974069;0;0,384615385;0,407594086;0,467178944;0;0,384615385;0;0;0;0;N;0;3682,55677;5,025714022
0;0;0;0;1;1;0,763157895;0,5;0;0;0;1;0;0,186253489;0,454974069;0,684210526;0;0,451110609;0,559914951;0,210526316;0,473684211;0;0;0;0;F;1;43300,71664;59,09400245
0;0;0;0;1;1;1;0,5;1;0;0;1;0;0,123750961;0,454502593;1;0;0,542909849;0,106352479;0;0;0;0;0;0;N;0;411,2844532;0,561294278
0;0,041666667;0;0,700928469;1;0,933446313;1;1;0;0;0;1;0,248547925;0,348193697;0,454502593;1;0;0,058610271;0,478231704;1;0;0,5;0,25;1;0,5;N;0;481,3019933;0,656849664
0,011627907;0;0,721899861;0;0,853083552;1;0,53125;0,75;0;0;1;1;0;0,134835552;0,468646865;0,25;0,125;0,404086081;0,371610498;0;0,5;0;0;0;0;N;0;15262,84817;20,82974272
0,302325581;0,21875;0,67464406;0,702592658;0,791848369;0,592809397;0,668831169;0,5;0;0;0;1;0,051875293;0,144382863;0,454031117;0,467532468;0,136363636;0,359559157;0,479608988;0,175324675;0,331168831;0,047619048;0,047619048;0,19047619;0,142857143;N;0;2040,406643;2,78461431
0,011627907;0;0,201292939;0;0,64726943;1;0,68902439;0,75;1;1;1;1;0;0,130628262;0,454974069;0,487804878;0,024390244;0,33129781;0,543682644;0,170731707;0,219512195;0;0;0;0;N;0;50811,61706;69,34439096
0,023255814;0,020833333;0,29655773;0,804238777;0,64726943;0,286176883;0,4375;0,5;1;0;1;1;0,055505227;0,132529633;0,453088166;0,166666667;0;0,326569115;0,507973588;0,083333333;0,583333333;0;0;0;0;N;0;142216,4772;194,0878004
0,11627907;0,010416667;0,743078577;0,800198692;0,302700338;0,988868841;0,5625;0,5;0;1;0;0;0,464541257;0,451636393;0,454974069;0,333333333;0,25;0,500148315;0,49124816;0;0,583333333;1;1;1;1;N;0;73304,42155;100,0411079
0,023255814;0;0,171015563;0;0,64726943;1;0,920634921;0,5;0;0;1;1;0;0,36599377;0,45261669;0,888888889;0;0,535384037;0,63627465;0,031746032;0,19047619;0;0;0;0;N;0;107784,8793;147,0977946
0,011627907;0,020833333;0,802416862;0,839376527;0,977103094;0,899368408;1;1;1;0;0;1;0,233810862;0,317529026;0,453088166;1;0;0,06124846;0,495881009;1;0;0;0;0;0,5;N;0;1506,464467;2,055924747
0;0;0;0;1;1;1;0,5;0;0;0;1;0;0,195598527;0,452145215;0,733333333;0;0,556750849;0,621776549;0;0,133333333;0;0;0;0;N;0;13351,82662;18,22170478
0,197674419;0;0,742888537;0;0,524127955;1;1;0,5;0;1;1;1;0;0,279622962;0,452145215;0,888888889;0;0,456102741;0,441941143;0,333333333;0;0;0;0;0;N;0;124995,028;170,5850865
0,058139535;0;0,668681251;0;0,72592329;1;0,545454545;0,5;0;0;0;1;0;0,273918848;0,45261669;0,363636364;0,090909091;0,349533586;0,497967171;0,181818182;0,454545455;0;0;0;0;N;0;60973,18441;83,21223732
0,034883721;0;0,668681251;0;0,791848369;1;0,684782609;0,5;1;0;0;1;0;0,299607589;0,513908534;0,47826087;0;0,471829618;0,486026961;0,130434783;0,565217391;0;0;0;0;F;1;14186,42757;19,36071388
0,093023256;0,052083333;0,718922671;0,750231441;0,63809312;0,713280586;0,55;0,5;0;0;0;1;0,230019286;0,087543994;0,452145215;0,35;0;0,482495375;0,585421871;0,1;0,5;0;0;0,4;0,4;N;0;36649,86331;50,01735029
0;0,010416667;0;0,833807726;1;0,317998668;0,928571429;1;0;1;0;1;0,118524631;0,408956673;0,454974069;0,80952381;0;0,439256777;0,520138843;0,333333333;0;0;0;0;0;N;0;106215,2872;144,9557174
0,093023256;0;0,575206028;0;0,488652393;1;0,319444444;0,25;1;0;0;1;0;0,152473806;0,451202263;0,111111111;0,444444444;0,351334291;0,490286678;0,055555556;0,611111111;0;0;0;0;N;0;10568,6853;14,42345447
0;0;0;0;1;1;0,9;0,75;0;1;1;0;0;0,365710587;0,464875059;0,8;0;0,324480519;0,476189641;0;0,2;0;0;0;0;N;0;10162,1974;13,86870622
0,255813953;0,072916667;0,694980808;0,772081142;0,588877221;0,461087109;0,672043011;0,5;0;0;0;0;0,096838945;0,172013431;0,451202263;0,451612903;0,032258065;0,452946893;0,4763103;0,064516129;0,268817204;0,142857143;0,142857143;0,571428571;0,714285714;F;1;34334,26436;46,85717142
0;0,09375;0;0,756433706;1;0,576610267;0,888888889;1;0;1;0;0;0,113438605;0,451595938;0,451202263;0,888888889;0,111111111;0,357324768;0,286563589;0,222222222;0,111111111;0,111111111;0,111111111;0,555555556;0,666666667;N;0;6083,823043;8,30280609
0;0;0;0;1;1;0,75;0,5;0;1;0;1;0;0,487155629;0,452145215;0;0;0,423181961;0,396340981;0;0;0;0;0;0;N;0;4064,878961;5,547482488
0;0,03125;0;0,802084625;1;0,667216396;0,681818182;0,5;1;1;1;1;0,089108218;0,105950888;0,449787836;0,363636364;0;0,294505378;0,505458247;0,272727273;0,363636364;0;0;1;0,333333333;N;0;67509,26589;92,13225631
0;0,010416667;0;0,565576171;1;0,559030886;0,625;0,5;0;0;0;1;0,000800656;0,494882479;0,44931636;0,4375;0;0,325509082;0,556387222;0,1875;0,375;0;0;0;1;N;0;205330,7553;280,2220632
0,046511628;0,03125;0,802416862;0,799725196;0,317998668;0,908007032;0,47;0,25;0;1;0;1;0,278789402;0,225373195;0,900047148;0,08;0,24;0,368559872;0,476917006;0;0,48;0;0,333333333;0,333333333;0,666666667;N;0;82209,55513;112,1942552
0;0;0;0;1;1;0;0,5;1;0;0;1;0;0,168251143;0,44931636;0;1;0,358705896;0,431958935;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0;0;0;0;1;1;0,882352941;0,5;0;0;1;1;0;0,114972289;0,44931636;0,647058824;0;0,296356514;0,518944185;0,117647059;0,117647059;0;0;0;0;N;0;3034,208576;4,140890566
0;0,010416667;0;0,882126997;1;0,845207769;0,75;0,5;1;1;0;1;0,460242182;0,411303046;0,44931636;0;0;0,423824415;0,483247378;0;0;0;1;0;1;N;0;1342,223033;1,831778718
0,209302326;0,03125;0,745104376;0,767675681;0,495004679;0,592809397;0,25;0,5;0;0;1;1;0,05305303;0,113920466;0,459688826;0,083333333;0,583333333;0,381004972;0,517990749;0;0,666666667;0;0;0;0;N;0;101530,3516;138,5620219
0,011627907;0;0,343304182;0;0,64726943;1;0,8125;0,75;0;1;1;1;0;0,251911485;0,490806223;0,583333333;0;0,457040747;0,630158672;0,083333333;0,083333333;0;0;0;0;N;0;142403,3396;194,3428182
0,290697674;0,052083333;0,680800953;0,615550325;0,369878256;0,982480813;0,358490566;0,5;0;0;1;1;0,011851892;0,127917796;0,451202263;0,188679245;0,358490566;0,351145816;0,494928633;0,037735849;0,641509434;0;0;0,4;0,4;N;0;92982,09411;126,8959159
0;0,0625;0;0,772692621;1;0,908007032;0,903153153;0,75;0;0;1;1;0,138968721;0,246207371;0,450259312;0,783783784;0,045045045;0,437570156;0,516444559;0,234234234;0,063063063;0,166666667;0,166666667;1;1;N;0;7777,149996;10,61374861
0,034883721;0,020833333;0,789456506;0,799550828;0,534716583;0,401700041;1;0,75;0;0;1;1;0,27716379;0,136211012;0,456388496;1;0;0,514727668;0,469241774;0,142857143;0;0,5;0,5;0,5;0,5;N;0;8838,733785;12,06252913
0,034883721;0,03125;0,698350329;0,688181264;0,759778914;0,539813953;0,903225806;0,25;0;1;1;1;0,218988118;0,517658481;0,768976898;0,806451613;0;0,40338187;0,439258102;0,322580645;0,193548387;0;0;0;0;F;1;1466,628653;2,001559419
0,034883721;0;0,633958836;0;0,875054104;1;0,9;0,75;1;0;1;1;0;0,105101339;0,448844884;0,6;0;0,280761548;0,412928012;0,3;0;0;0;0;0;N;0;11686,52701;15,94901215
0;0;0;0;1;1;0,6;0,5;1;1;0;1;0;0,57029006;0,454974069;0,4;0;0,308486846;0,507850636;0,2;0,4;0;0;0;0;N;0;4064,878961;5,547482488
0;0;0;0;1;1;0;0,75;0;0;0;0;0;0,156438367;0,448844884;0;1;0,359045661;0,432659792;0;1;0;0;0;0;N;0;1016,21974;1,386870622
0;0;0;0;1;1;1;0,5;0;1;1;1;0;0,727982524;0,448844884;1;0;0,089137852;0,511542135;1;0;0;0;0;0;N;0;20324,3948;27,73741244
0;0,052083333;0;0,695938468;1;0,967816686;0,964285714;0,5;0;1;1;1;0,171702308;0,270803835;0,45921735;0,857142857;0;0,280295162;0,430252459;0,5;0;0,2;0,2;1;1;N;0;1593,330931;2,174474448
0;0;0;0;1;1;0,425;0;0;1;1;1;0;0,271248837;0,446487506;0;0;0,416478281;0,533859248;0;0,3;0;0;0;0;N;0;580,6069863;0,792374661
0,023255814;0,010416667;0,756681209;0,683105128;0,907159256;0,83219049;0,585227273;0,5;0;1;1;1;0,006647265;0,15672155;0,448373409;0,477272727;0,181818182;0,365438432;0,473252333;0,181818182;0,431818182;0;0;0;0;N;0;185619,6491;253,3216272
0;0,010416667;0;0,631842168;1;0,771578296;1;0,5;1;0;0;1;0,169504476;0,083862616;0,46251768;1;0;0,815590427;0,965480968;0;0;0;0;0;0;N;0;1943,723497;2,652667439
0;0;0;0;1;1;0,875;1;0;0;0;1;0;0,173833893;0,454974069;0,8;0;0,317198732;0,444035277;0,2;0,1;0;0;0;0;N;0;5006,000062;6,831863371
0,011627907;0;0,063808352;0;0,907159256;1;0,519230769;0,5;0;0;1;1;0;0,595291072;0,454974069;0,307692308;0,076923077;0,350604721;0,525129086;0,076923077;0,461538462;0;0;0;0;N;0;49794,80792;67,95671595
0,058139535;0,1875;0,622178614;0,727131224;0,64726943;0,810304838;0,716666667;0,75;0;0;1;1;0,089294985;0,106274526;0,45261669;0,533333333;0;0,317930332;0,542933543;0,177777778;0,4;0,055555556;0;0,277777778;0,222222222;N;0;6252,51552;8,533026613
0,046511628;0;0,633958836;0;0,894909639;1;0,65;0,5;0;0;0;1;0;0,112828189;0,44601603;0;0;0,29094898;0,437219368;0;0,2;0;0;0;0;N;0;5894,074493;8,043849607
0;0;0;0;1;1;0,916666667;0,5;0;0;0;1;0;0,066345726;0,449787836;0,833333333;0;0,318336956;0,436844013;0,166666667;0;0;0;0;0;N;0;40630,49765;55,44986121
0,081395349;0,052083333;0,772747707;0,763784574;0,867987248;0,664482145;0,84375;0,5;0;0;0;1;0,194566676;0,119543671;0,445544554;0,625;0;0,41986488;0,622098841;0,15625;0,125;0,2;0,2;0,2;0,4;N;0;41403,06855;56,50421573
0;0;0;0;1;1;0;0,5;1;0;0;1;0;0,406691209;0,445544554;0;1;0,358705896;0,431958935;0;1;0;0;0;0;N;0;406,4878961;0,554748249
0;0;0;0;1;1;0,625;0,5;0;0;0;1;0;0,253974675;0,55398397;0;0;0,368313827;0,540891233;0;0;0;0;0;0;N;0;812,9757921;1,109496498
0,081395349;0;0,761658318;0;0,369878256;1;0,51635514;0,5;0;1;0;0;0;0,367328775;0,449787836;0,14953271;0,252336449;0,390615084;0,475474442;0,102803738;0,429906542;0;0;0;0;N;0;142671,2152;194,7083973
0;0,010416667;0;0,940180902;1;0,854184531;1;0,25;1;1;0;1;0,385287171;0,342165945;0,45921735;1;0;0,410620266;0,799070156;0;0;1;1;1;1;N;0;48340,57714;65,97207635
0;0;0;0;1;1;0,5625;0,5;0;1;1;1;0;0,182976658;0,444601603;0,375;0;0,29538112;0,493440635;0,25;0,5;0;0;0;0;N;0;396325,6987;540,8795426
0,058139535;0;0,620174515;0;0,834619142;1;0,6;0,5;0;1;1;1;0;0,234880052;0,499292786;0,4;0;0,314274987;0,512474503;0,2;0,4;0;0;0;0;N;0;10505,65935;14,33744075
0;0,010416667;0;0,900349423;1;0,990577262;0,625;0,5;0;0;1;1;0,465563786;0,179295279;0,519094767;0,575;0,275;0,384318995;0,522252944;0,2;0,375;0;0;0;0;N;0;517,8249308;0,706693794
0,023255814;0,083333333;0,721899861;0,785517331;0,715442208;0,572353766;0,732638889;0,75;0;1;1;1;0,145723876;0,215380881;0,445073079;0,513888889;0,138888889;0,42406307;0,455435144;0,041666667;0,277777778;0;0,125;0;0,125;N;0;9790,342274;13,36122252
0;0,020833333;0;0,864252479;1;0,512966697;0,558823529;0,5;1;0;0;1;0,031213653;0,780695012;0,443187176;0,411764706;0,176470588;0,304106779;0,503748886;0,352941176;0,470588235;0;0;0;0;N;0;823137,9895;1123,365204
0;0;0;0;1;1;1;0,5;0;0;1;0;0;0,138961932;0,443187176;1;0;0,957626313;0,950962733;0;0;0;0;0;0;N;0;401,7523121;0,548285432
0;0;0;0;1;1;1;0,25;0;0;0;1;0;0,125450059;0,448844884;1;0;0,268473683;0,41594487;0,666666667;0,333333333;0;0;0;0;F;1;812,9961165;1,109524235
0;0,010416667;0;0,87532314;1;0,507151299;1;0,75;0;0;1;1;0,394979628;0,222541365;0,44601603;1;0;0,410620266;0,799070156;0;0;1;0;1;0;N;0;13586,1669;18,54151714
0,023255814;0,041666667;0,886455124;0,906684655;0,756279966;0,9400704;0,416666667;0,25;1;1;0;1;0,059158496;0,446903192;0,443187176;0,266666667;0,333333333;0,355434978;0,523743805;0,2;0,6;0;0;0;0,25;N;0;844341,0892;1152,301816
0;0,052083333;0;0,666561984;1;0,977707583;0,852941176;1;0;0;1;1;0,058272441;0,202880375;0,680810938;0,764705882;0;0,288984842;0,486245627;0,176470588;0,117647059;0;0;0,4;0,8;N;0;10266,23798;14,01069403
0;0;0;0;1;1;0,220588235;1;0;0;1;1;0;0,289332093;0,492220651;0,058823529;0,352941176;0,36831313;0,492350532;0,058823529;0,882352941;0;0;0;0;N;0;111784,1714;152,5557684
0,395348837;0,333333333;0,746959215;0,747052489;0,488652393;0,20247551;0,584677419;0,5;0;0;0;1;0,109720246;0,383187022;0,448373409;0,548387097;0,403225806;0,640080605;0,435168128;0,032258065;0,653225806;0,03125;0;0,0625;0;F;1;8057,74859;10,99669132
0;0,010416667;0;0,878882971;1;0,967816686;1;0,5;0;1;0;0;0,451504667;0,685221894;0,45261669;1;0;0,089137852;0,511542135;1;0;0;1;0;1;N;0;2812,550726;3,838386346
0,104651163;0;0,575206028;0;0,468331115;1;0,315789474;0,5;1;0;0;1;0;0,218010437;0,445544554;0,210526316;0,473684211;0,32205042;0,499778699;0,105263158;0,684210526;0;0;0;0;F;1;3630,526319;4,954706247
0;0;0;0;1;1;0,6;0,5;0;0;0;1;0;0,046684736;0,4427157;0,4;0;0,314550082;0,512987074;0,2;0,4;0;0;0;0;N;0;32519,03168;44,3798599
0;0;0;0;1;1;1;0,5;0;1;1;1;0;0,433714956;0,451202263;1;0;0,292868481;0,392590104;0,333333333;0;0;0;0;0;N;0;30486,5922;41,60611866
0,069767442;0,020833333;0,742266247;0,711755827;0,661711191;0,44578878;0,594827586;0,5;0;0;1;1;0,043831325;0,219709535;0,441772749;0,379310345;0,103448276;0,462880583;0,544789137;0,068965517;0,413793103;0;0;0;1;N;0;40207,3031;54,87231281
0;0;0;0;1;1;0,764705882;0,5;0;1;0;0;0;0,760791294;0,451202263;0,647058824;0;0,352469566;0,5078062;0,117647059;0,235294118;0;0;0;0;N;0;508,4757092;0,693934584
0;0;0;0;1;1;0,90625;0,5;0;0;0;1;0;0,105869979;0,441772749;0,625;0;0,621476;0,707164993;0;0;0;0;0;0;N;0;485,915631;0,663146057
0;0;0;0;1;1;1;0,5;0;1;1;0;0;0,315142198;0,441772749;1;0;0,259114019;0,447708043;0,5;0;0;0;0;0;F;1;6097,318441;8,321223732
0;0;0;0;1;1;1;0,25;0;1;0;1;0;0,557830009;0,462989156;1;0;0,321671854;0,697484411;0;0;0;0;0;0;N;0;599,9354858;0,81875294
0,011627907;0;0,762158333;0;0,64726943;1;0,636363636;0,5;0;0;0;0;0;0,147538331;0,441772749;0,454545455;0;0,409389213;0,593072429;0,181818182;0,363636364;0;0;0;0;F;1;9645,734205;13,16387083
0,220930233;0,135416667;0,681027263;0,666581301;0,059387069;0,65023974;0,585;0,5;0;0;0;1;0,045787249;0,148751972;0,4427157;0,5;0,16;0,50320332;0,600399751;0;0,5;0;0;0;0,153846154;F;1;21767,24391;29,70651909
0;0,15625;0;0,675372138;1;0,808942239;0,583333333;0,5;0;0;0;0;0,088721585;0,139851936;0,480905233;0,4;0,133333333;0,354450105;0,536928168;0,066666667;0,333333333;0;0;0,2;0,4;N;0;582,9239673;0,795536726
0;0;0;0;1;1;0,455882353;0,25;0;0;0;1;0;0,258707877;0,447901933;0,205882353;0;0,364565572;0,516524196;0,205882353;0,588235294;0;0;0;0;F;1;39155,73924;53,43720682
0;0;0;0;1;1;0;0,5;0;0;1;1;0;0,222703184;0,517208864;0;1;0,359385427;0,433360649;0;1;0;0;0;0;N;0;406,4878961;0,554748249
1;0,895833333;0,623873912;0,622493228;0;0,174910226;0,769313305;0,25;0;1;0;0;0,147367516;0,350095069;0,43941537;0,536480687;0,034334764;0,437578065;0,485074137;0,090128755;0,317596567;0,069767442;0,034883721;0,26744186;0,104651163;F;1;460,794679;0,628862615
0,197674419;0,010416667;0,783356038;0,857709048;0,317998668;0,929672296;0,260869565;0,5;0;1;1;0;0,243347812;0,41494397;0,501650165;0,043478261;0,304347826;0,387275804;0,493469151;0;0,739130435;0;0;0;0;N;0;268573,2193;366,5312658
0;0,03125;0;0,624277844;1;0,778029852;0,975;0,75;0;0;0;0;0,152308709;0,243051903;0,438943894;0,9;0;0,32212252;0,503144547;0,3;0;0;0;0,333333333;0;N;0;1257,368684;1,715975021
0,046511628;0,114583333;0,628423244;0,663078833;0,912194457;0,854184531;0,75862069;0,5;0;0;1;0;0,08730634;0,291638011;0,438943894;0,655172414;0,137931034;0,410272046;0,571584767;0;0,137931034;0;0;0,363636364;0,363636364;N;0;1519,776946;2,074092753
0,11627907;0,104166667;0,692511638;0,730757884;0,980107994;0,913021845;0,62962963;0,5;1;0;0;1;0,105874152;0,114244104;0,438472419;0,444444444;0,111111111;0,277855771;0,494797359;0,222222222;0,296296296;0;0;0,3;0,4;F;1;10376,43685;14,16108628
0,011627907;0,020833333;0,668681251;0,704946803;0,928909142;0,302700338;0,833333333;0,5;0;0;0;1;0,095180115;0,209798131;0,439886846;0,833333333;0,166666667;0,45092347;0,44414294;0,416666667;0,166666667;0;0;0;0;N;0;13537,73386;18,47541889
0;0;0;0;1;1;0,125;0,5;0;0;0;0;0;0,122982321;0,438472419;0;0,5;0,392980873;0,478642652;0;1;0;0;0;0;N;0;2022,765068;2,760538236
0,686046512;0,166666667;0,738734931;0,773817323;0,482098415;0,867987248;0,563397129;0,75;0;0;0;1;0,018598842;0,301347142;0,462989156;0,363636364;0,177033493;0,374441384;0,521690278;0,09569378;0,421052632;0;0;0,5625;0,5625;N;0;512673,7739;699,6638302
0;0;0;0;1;1;0,666666667;0,5;0;0;0;1;0;0,123022776;0,499292786;0,5;0;0,387707724;0,472121298;0,166666667;0,5;0;0;0;0;N;0;27437,93298;37,44550679
0;0;0;0;1;1;1;0,5;0;1;1;1;0;0,2245641;0,438000943;1;0;0,794403584;0,975481366;0;0;0;0;0;0;N;0;5487,037838;7,488352449
0,034883721;0,010416667;0,729169349;0,837385331;0,934192907;0,854184531;0,466666667;0,5;0;0;0;1;0,460405567;0,119422307;0,451202263;0,133333333;0,3;0,358562957;0,446382024;0;0,366666667;0;1;0;1;N;0;606,3376702;0,827490225
0;0;0;0;1;1;1;0,5;0;1;1;1;0;0,191633966;0,438000943;1;0;0,416127198;0,500025694;0;0;0;0;0;0;N;0;3324,115743;4,536537017
0;0;0;0;1;1;0,838709677;0,75;0;0;0;1;0;0,300295319;0,438000943;0,677419355;0;0,258666824;0,545510147;0,258064516;0;0;0;0;0;N;0;10294,95635;14,049887
0;0,020833333;0;0,758799814;1;0,92032279;0,892857143;0,5;0;1;1;0;0,368315387;0,518143938;0,46251768;0,571428571;0;0,198461008;0,502325069;0,285714286;0;0,5;0,5;0,5;0,5;N;0;561,2988113;0,766024119
0;0;0;0;1;1;0,977272727;0,5;0;0;0;1;0;0,09591812;0,439886846;0,909090909;0;0,487498433;0,400322009;0,090909091;0,090909091;0;0;0;0;N;0;5690,830545;7,766475483
0;0,020833333;0;0,793836776;1;0,950659028;0,59375;0,5;0;1;0;1;0,132989374;0,609571585;0,43941537;0,375;0;0,316047091;0,512295775;0,125;0,375;0;0;0,5;0;N;0;34797,88413;47,48988954
0,034883721;0;0,668681251;0;0,988868841;1;0,818181818;0,5;0;1;1;1;0;0,206197662;0,44601603;0,727272727;0;0,30469839;0,576906574;0,272727273;0,181818182;0;0;0;0;N;0;20324,3948;27,73741244
